article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,img_folder,img_id,img_path
578311011,578311,OL KATE PQ ballerina,86,Ballerinas,Shoes,1010016,Solid,22,Yellow,7,Medium,8,Yellow,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Ballet pumps with pointed toes. Satin linings and insoles and thermoplastic rubber (TPR) soles.,57,578311011,./images/057/0578311011.jpg
578311015,578311,KATE PQ ballerina,86,Ballerinas,Shoes,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Ballet pumps with pointed toes. Leather linings and insoles and rubber soles.,57,578311015,./images/057/0578311015.jpg
578471003,578471,Tudor trenchcoat,263,Coat,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Double-breasted trenchcoat in a woven modal blend with a collar, shoulder tabs with a button, and a loose yoke at the back. Side pockets, a detachable belt at the waist, and a single back vent. Lined.",57,578471003,./images/057/0578471003.jpg
578471005,578471,Tudor trenchcoat,263,Coat,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Double-breasted trenchcoat in a cotton weave with a collar, shoulder tabs with a button, and a loose yoke at the back. Side pockets, a detachable belt at the waist, and a tab and button at the cuffs. Lined.",57,578471005,./images/057/0578471005.jpg
580331001,580331,SAILOR FRONT PRINT,252,Sweater,Garment Upper body,1010017,Stripe,10,White,1,Dusty Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Long-sleeved top in soft viscose jersey with a print motif on the front and slits in the sides. Slightly longer at the back.,58,580331001,./images/058/0580331001.jpg
580331003,580331,SAILOR FRONT PRINT,252,Sweater,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Long-sleeved top in soft, printed jersey with a boat neck and slits in the sides. Slightly longer at the back.",58,580331003,./images/058/0580331003.jpg
580331004,580331,SAILOR FRONT PRINT,252,Sweater,Garment Upper body,1010017,Stripe,42,Red,5,Bright,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Long-sleeved top in soft cotton jersey with a print motif at the top, dropped shoulders and short slits in the sides. Slightly longer at the back.",58,580331004,./images/058/0580331004.jpg
581102001,581102,Gemma pool slide,93,Slippers,Shoes,1010016,Solid,10,White,3,Light,9,White,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Slides with a large bow at the front, moulded imitation leather insoles and rubber soles.",58,581102001,./images/058/0581102001.jpg
583010002,583010,Flirty faux fur scrunchie,73,Hair string,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarf in soft faux fur that can also be tied as a hairband. Size 55x160 cm.,58,583010002,./images/058/0583010002.jpg
584591001,584591,Passionfruit body,283,Underwear body,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Body in soft jersey with narrow adjustable shoulder straps and press-studs at the crotch.,58,584591001,./images/058/0584591001.jpg
585656001,585656,Roxane Top,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Long-sleeved top in satin with a lace yoke and opening with a button at the back of the neck.,58,585656001,./images/058/0585656001.jpg
586265001,586265,Drama Swimsuit,57,Swimsuit,Swimwear,1010017,Stripe,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with a deep V-neck with flounces at the front, a seam at the waist and a low-cut back.",58,586265001,./images/058/0586265001.jpg
586265002,586265,Drama Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined swimsuit with a deep V-neck with flounces at the front that continue over the shoulders. Seam at the waist and a low-cut back.,58,586265002,./images/058/0586265002.jpg
586282001,586282,Wrap Queen tie tanga,59,Swimwear bottom,Swimwear,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a low waist and ties at the sides.,58,586282001,./images/058/0586282001.jpg
587108001,587108,Phoenix jumpsuit,272,Trousers,Garment Lower body,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Jumpsuit in a crêpe weave with a V-neck, wrapover top and long sleeves. Elasticated seam and a detachable tie belt at the waist, side pockets and tapered legs.",58,587108001,./images/058/0587108001.jpg
588665002,588665,Frida embroideried dress,265,Dress,Garment Full body,1010007,Embroidery,81,Light Turquoise,1,Dusty Light,19,Green,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Sleeveless dress in embroidered mesh with an opening and button at the back of the neck, seam at the waist and flared skirt with a double layer of tulle. Jersey lining.",58,588665002,./images/058/0588665002.jpg
589136001,589136,LOGG Pine fluid blouse,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Fitted top in stretch jersey with a wide neckline and long sleeves.,58,589136001,./images/058/0589136001.jpg
589136002,589136,LOGG Pine fluid blouse,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Long-sleeved top in soft jersey with a rounded hem.,58,589136002,./images/058/0589136002.jpg
590207001,590207,Maisy sailor dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Short-sleeved top in soft cotton jersey with a sailor collar and decorative tie detail at the front.,59,590207001,./images/059/0590207001.jpg
590207002,590207,Maisy sailor dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Short-sleeved dress in soft cotton jersey with a sailor collar, decorative tie detail at the top and contrasting colour details.",59,590207002,./images/059/0590207002.jpg
590207003,590207,Maisy sailor dress,265,Dress,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Dress in soft cotton jersey with short sleeves, a sailor collar with a decorative tie detail at the front, and contrasting colour details.",59,590207003,./images/059/0590207003.jpg
591548001,591548,Julius BB,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4221,Young Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Hi-tops in imitation leather and denim with a lightly padded edge and tongue, hook and loop tab at the top, elasticated lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.",59,591548001,./images/059/0591548001.jpg
591548002,591548,JULIUS HT BB,94,Sneakers,Shoes,1010024,Chambray,9,Black,4,Dark,5,Black,4221,Young Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Hi-tops in mesh and imitation leather with a padded edge, hook and loop tab and elasticated lacing at the front, and a loop at the back. Mesh linings and insoles and rubber soles.",59,591548002,./images/059/0591548002.jpg
592607001,592607,Jailbreak Ring Push Balboa,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Non-wired bra in microfibre with moulded cups that give the bust a natural shape and light support. Narrow adjustable shoulder straps and a metal fastener at the back.,59,592607001,./images/059/0592607001.jpg
592607002,592607,Jailbreak Ring Push Balboa,306,Bra,Underwear,1010016,Solid,42,Red,5,Bright,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra in microfibre with moulded, padded cups for a larger bust and fuller cleavage. Narrow adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes.",59,592607002,./images/059/0592607002.jpg
592835001,592835,CSP Curacao LS,254,Top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Short top in patterned mesh with long sleeves and overlocked edges at the cuffs and hem.,59,592835001,./images/059/0592835001.jpg
592835003,592835,CSP Curacao LS,254,Top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Short mesh top with long sleeves and an overlocked edge at the cuffs and hem.,59,592835003,./images/059/0592835003.jpg
593552003,593552,Ray jumpsuit,256,Bodysuit,Garment Upper body,1010018,Treatment,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Playsuit in soft jersey with a V-neck, wrapover front and short sleeves. Elasticated seam and a detachable tie belt at the waist, and short, wide legs.",59,593552003,./images/059/0593552003.jpg
594453001,594453,OL SELBY PQ Ballerina,86,Ballerinas,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Court shoes with pointed toes and a bow on the front. Leather linings and insoles and rubber soles. Covered heels 8 cm.,59,594453001,./images/059/0594453001.jpg
596367001,596367,Jason low SB,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers in fabric and imitation suede with a lightly padded edge and tongue, elasticated lacing at the front and loop at the back. Mesh linings and insoles and rubber soles.",59,596367001,./images/059/0596367001.jpg
596479001,596479,King,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in a sturdy weave with a zip fly and concealed hook-and-eye fastener. Side pockets, fake back pockets and straight, wide legs with creases.",59,596479001,./images/059/0596479001.jpg
597653001,597653,J Strawberry Glitter EQ,255,T-shirt,Garment Upper body,1010009,Glittering/Metallic,6,Light Grey,1,Dusty Light,12,Grey,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Short, straight-cut T-shirt dress in sturdy jersey with an appliqué on the front, dropped shoulders and short sleeves.",59,597653001,./images/059/0597653001.jpg
598499001,598499,Flirty Chandelier Earrings,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Large metal earrings with faceted plastic beads and long sparkly stone chains. Length 10 cm.,59,598499001,./images/059/0598499001.jpg
598499002,598499,Flirty Chandelier Earrings,70,Earring,Accessories,1010016,Solid,43,Dark Red,7,Medium,18,Red,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Large earrings in metal and plastic with sparkly stones and beads. Length approx. 11 cm.,59,598499002,./images/059/0598499002.jpg
598628001,598628,Lacey thong,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in lace with a low waist, lined gusset, narrow elastication at the sides and string back.",59,598628001,./images/059/0598628001.jpg
598795001,598795,Dingo tee,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short, wide T-shirt in soft jersey with a tie at the hem.",59,598795001,./images/059/0598795001.jpg
598795002,598795,Dingo tee,255,T-shirt,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short jersey top with a print motif on the front, short sleeves and ties at the hem.",59,598795002,./images/059/0598795002.jpg
598795003,598795,Dingo tee,255,T-shirt,Garment Upper body,1010008,Front print,51,Light Pink,3,Light,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short jersey top with a print motif on the front, short sleeves and ties at the hem.",59,598795003,./images/059/0598795003.jpg
598795007,598795,Dingo tee,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short T-shirt in soft, printed jersey with a tie at the hem.",59,598795007,./images/059/0598795007.jpg
598795013,598795,Dingo tee,255,T-shirt,Garment Upper body,1010001,All over pattern,42,Red,5,Bright,18,Red,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in soft, printed jersey with short sleeves and ties at the hem.",59,598795013,./images/059/0598795013.jpg
598795014,598795,Dingo tee,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short T-shirt in soft, printed jersey with a tie at the hem.",59,598795014,./images/059/0598795014.jpg
598795015,598795,Dingo tee,255,T-shirt,Garment Upper body,1010014,Placement print,21,Light Yellow,5,Bright,8,Yellow,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Short T-shirt in soft cotton jersey with a print motif on the front and tie detail at the hem.,59,598795015,./images/059/0598795015.jpg
598795016,598795,Dingo tee,255,T-shirt,Garment Upper body,1010014,Placement print,72,Blue,7,Medium,2,Blue,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Short jersey top with short sleeves and ties at the hem.,59,598795016,./images/059/0598795016.jpg
598795017,598795,Dingo tee,255,T-shirt,Garment Upper body,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short jersey top with a print motif on the front, short sleeves and ties at the hem.",59,598795017,./images/059/0598795017.jpg
598795018,598795,Dingo tee,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif on the front and ties at the hem.,59,598795018,./images/059/0598795018.jpg
598795019,598795,Dingo tee,255,T-shirt,Garment Upper body,1010014,Placement print,42,Red,7,Medium,18,Red,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short jersey top with a print motif on the front, short sleeves and ties at the hem.",59,598795019,./images/059/0598795019.jpg
599380001,599380,Plastic heart sglass,81,Sunglasses,Accessories,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Heart-shaped sunglasses with plastic frames and tinted, UV-protective lenses.",59,599380001,./images/059/0599380001.jpg
599703003,599703,OL MADISON PQ Ballerina,86,Ballerinas,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ballet pumps with pointed toes and a narrow heel strap with concealed elastication. Satin linings, imitation leather insoles and rubber soles.",59,599703003,./images/059/0599703003.jpg
599716001,599716,OL SOUTH PQ sneaker,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Trainers in imitation suede with lacing at the front, fabric linings and insoles and rubber soles.",59,599716001,./images/059/0599716001.jpg
599716002,599716,OL SOUTH PQ sneaker,94,Sneakers,Shoes,1010016,Solid,31,Light Orange,3,Light,3,Orange,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Trainers in imitation suede with lacing at the front, a loop at the back, fabric linings and insoles and rubber soles.",59,599716002,./images/059/0599716002.jpg
599716003,599716,OL SOUTH PQ sneaker,94,Sneakers,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Cotton canvas trainers with lacing at the front and a loop at the back. Canvas linings and insoles and rubber soles.,59,599716003,./images/059/0599716003.jpg
599716004,599716,OL SOUTH PQ sneaker,94,Sneakers,Shoes,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Trainers in imitation suede with lacing at the front, a loop at the back, canvas linings and insoles and rubber soles.",59,599716004,./images/059/0599716004.jpg
599725001,599725,OL JUNE Ballerina,86,Ballerinas,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Ballet pumps with pointed toes and a foot strap with concealed elastication. Imitation leather insoles and rubber soles.,59,599725001,./images/059/0599725001.jpg
600231001,600231,Pheonix trousers,272,Trousers,Garment Lower body,1010026,Other structure,72,Blue,1,Dusty Light,2,Blue,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Trousers in a soft, textured cotton weave with an elasticated drawstring waist, fake fly and sewn-in turn-ups at the hems.",60,600231001,./images/060/0600231001.jpg
600231003,600231,Pheonix trousers,272,Trousers,Garment Lower body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Shorts in a cotton weave with an elasticated waist, fake fly and fake front pockets.",60,600231003,./images/060/0600231003.jpg
600696001,600696,VEN dress,265,Dress,Garment Full body,1010016,Solid,42,Red,7,Medium,18,Red,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Set with a dress and tights. Fine-knit dress in a cotton blend with short sleeves with a decorative bow, a seam at the hips and a gently flared skirt. Fine-knit tights with an elasticated waist.",60,600696001,./images/060/0600696001.jpg
600876001,600876,Hannah WD ballerina SG,86,Ballerinas,Shoes,1010002,Application/3D,51,Light Pink,1,Dusty Light,4,Pink,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Ballet pumps in imitation patent leather with a decorative flower appliqué on the front, grosgrain trim around the opening and a loop at the back. Imitation leather linings and insoles and rubber soles.",60,600876001,./images/060/0600876001.jpg
600928001,600928,GOJI,57,Swimsuit,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Fully lined swimsuit with narrow shoulder straps that join at the back of the neck and cut-out sections at the waist and hips.,60,600928001,./images/060/0600928001.jpg
601162001,601162,Countryside,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a crêpe weave with a round neck, concealed buttons down the front and short, wide sleeves with sewn-in turn-ups. Seam at the waist with pleats front and back and a gently flared peplum.",60,601162001,./images/060/0601162001.jpg
601350003,601350,ES DRAKE SWEATPANTS,272,Trousers,Garment Lower body,1010005,Colour blocking,42,Red,5,Bright,18,Red,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist, side pockets and a fake welt back pocket. Low crotch and tapered legs with ribbed hems. Soft brushed inside.",60,601350003,./images/060/0601350003.jpg
601350004,601350,ES DRAKE SWEATPANTS,272,Trousers,Garment Lower body,1010005,Colour blocking,9,Black,4,Dark,5,Black,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist, side pockets and a fake welt back pocket. Low crotch and tapered legs with ribbed hems. Soft brushed inside.",60,601350004,./images/060/0601350004.jpg
603552001,603552,1pk embroidery,302,Socks,Socks & Tights,1010007,Embroidery,9,Black,4,Dark,5,Black,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Ribbed socks in a soft cotton blend with high shafts and elasticated tops.,60,603552001,./images/060/0603552001.jpg
603774002,603774,Ronny ss shirt,259,Shirt,Garment Upper body,1010017,Stripe,71,Light Blue,3,Light,2,Blue,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Short-sleeved shirt in a cotton weave with a collar, buttons down the front and a yoke at the back. Flap chest pockets with a button, and a gently rounded hem.",60,603774002,./images/060/0603774002.jpg
603774007,603774,Ronny ss shirt,259,Shirt,Garment Upper body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Short-sleeved shirt in a cotton weave with a turn-down collar and classic front. Yoke at the back, flap chest pockets with a button, and a rounded hem. Regular fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette.",60,603774007,./images/060/0603774007.jpg
605020001,605020,Rose Lace String,286,Underwear bottom,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear","Thong briefs in lace with a low waist, lined gusset, narrow sides and string back.",60,605020001,./images/060/0605020001.jpg
605555001,605555,Beach Towel,300,Sarong,Swimwear,1010014,Placement print,81,Light Turquoise,3,Light,7,Turquoise,4320,Young Girl Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Towel in soft cotton jersey with a print motif on the front.,60,605555001,./images/060/0605555001.jpg
607303001,607303,Fleur Hipster Ch. Poppy Low,286,Underwear bottom,Underwear,1010021,Lace,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace and microfibre with a low waist, lined gusset, wide sides and cutaway coverage at the back.",60,607303001,./images/060/0607303001.jpg
607303002,607303,Fleur Hipster Ch. Poppy Low,286,Underwear bottom,Underwear,1010021,Lace,71,Light Blue,1,Dusty Light,2,Blue,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in microfibre and lace with a low waist, lined gusset, narrow sides and cutaway coverage at the back.",60,607303002,./images/060/0607303002.jpg
607303005,607303,Fleur Hipster Ch. Poppy Low,286,Underwear bottom,Underwear,1010021,Lace,51,Light Pink,1,Dusty Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in microfibre and lace with a low waist, lined gusset, narrow sides and cutaway coverage at the back.",60,607303005,./images/060/0607303005.jpg
607537001,607537,Dan,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in a crêpe weave with short, pleated puff sleeves and a round neckline with an opening and covered button at the back of the neck. Seam at the waist with concealed elastication and a gently flared skirt. Unlined.",60,607537001,./images/060/0607537001.jpg
607537002,607537,Dan,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Dress in a viscose weave with an opening and button at the back of the neck, short, double-layered flounced sleeves, an elasticated seam at the waist and gently flared skirt. Unlined.",60,607537002,./images/060/0607537002.jpg
607764001,607764,W Kyoto Dress EQ,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Knee-length cold shoulder dress in a cotton weave with narrow, adjustable shoulder straps and short sleeves with elastication and a flounce at the top and a gathered seam at the hem for added volume. Unlined.",60,607764001,./images/060/0607764001.jpg
607764002,607764,W Kyoto Dress EQ,265,Dress,Garment Full body,1010016,Solid,52,Pink,7,Medium,4,Pink,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Short cold shoulder dress in a viscose weave with narrow adjustable shoulder straps and short sleeves with elastication and a flounce at the top and a gathered seam at the hem. Unlined.,60,607764002,./images/060/0607764002.jpg
609174001,609174,DT Bellini,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Calf-length skirt in a patterned weave with a sewn-in wrapover with a tie at the waist and a concealed zip in the side. Flounced hem. Longer at the back. Unlined.,60,609174001,./images/060/0609174001.jpg
609994001,609994,Tommy denim trousers,272,Trousers,Garment Lower body,1010023,Denim,12,Light Beige,1,Dusty Light,9,White,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Wide, high-waisted trousers in washed denim with patch front pockets, a zip fly and button, low crotch and straight legs with creases.",60,609994001,./images/060/0609994001.jpg
610321002,610321,OL HARDING PQ Loafer,89,Other shoe,Shoes,1010016,Solid,22,Yellow,7,Medium,8,Yellow,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Loafers in soft suede with a moccasin seam at the front. Leather linings and insoles and rubber soles. Heel 1.5 cm.,61,610321002,./images/061/0610321002.jpg
610321003,610321,OL HARDING PQ Loafer,89,Other shoe,Shoes,1010016,Solid,11,Off White,1,Dusty Light,9,White,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Loafers with pointed toes and a decorative bow at the front. Imitation leather insoles and rubber soles. Heel 1.5 cm.,61,610321003,./images/061/0610321003.jpg
